household_id;number_of_cars_class;number_of_bikes_class;ovgk;income;statpop_household_id
202341353425790;1;0;None;3;202341353425790
202301722735451;1;2;D;3;202301722735451
202327013224885;0;1;A;3;202327013224885
202364210995696;0;1;A;3;202364210995696
202329323267628;1;0;C;2;202329323267628
202329391237734;1;0;C;2;202329391237734
202329043264491;1;0;C;2;202329043264491
202329201653048;1;0;C;2;202329201653048
202329533275546;1;0;C;2;202329533275546
202322951914214;1;2;None;2;202322951914214
202302302015605;0;0;B;1;202302302015605
202327633076199;1;2;D;3;202327633076199
202327702364550;1;2;D;3;202327702364550
202328313146450;1;2;D;3;202328313146450
202328452356029;0;2;D;1;202328452356029
202309560948511;0;2;D;1;202309560948511
202309420925874;0;2;D;1;202309420925874
202304200749787;0;2;D;1;202304200749787
202301413510174;0;0;C;3;202301413510174
202301153151373;2;1;C;2;202301153151373
202329392860890;2;0;C;8;202329392860890
202324222982971;1;0;C;2;202324222982971
202327932357727;1;1;D;1;202327932357727
202329391231744;1;2;B;2;202329391231744
202310611675127;1;2;A;2;202310611675127
202310612204813;1;2;A;2;202310612204813
202310612190430;1;2;A;2;202310612190430
202329323267061;1;0;C;1;202329323267061
202329391236991;1;0;C;1;202329391236991
202328293141403;2;1;C;5;202328293141403
202344613534674;2;1;C;5;202344613534674
202325791715275;2;1;D;4;202325791715275
202329323267328;1;2;D;4;202329323267328
202358223739695;1;2;D;4;202358223739695
202315072600445;3;2;C;8;202315072600445
202315071466044;3;2;C;8;202315071466044
202303550694596;1;1;B;2;202303550694596
202312131649694;2;0;C;4;202312131649694
202302302097012;2;0;C;4;202302302097012
202301592850218;2;0;C;4;202301592850218
202327013202061;1;2;B;2;202327013202061
202301992100395;1;2;C;3;202301992100395
202301553615752;1;2;C;3;202301553615752
202301980082069;1;2;C;3;202301980082069
202300521077215;1;2;C;3;202300521077215
202317022872594;1;2;D;3;202317022872594
202361331621082;1;2;D;3;202361331621082
202303711383668;2;2;B;5;202303711383668
202303590705637;2;2;B;5;202303590705637
202317112969414;0;0;B;1;202317112969414
202313413947839;1;2;C;3;202313413947839
202300541296137;2;2;C;8;202300541296137
202302963800426;2;2;C;8;202302963800426
202332030256082;0;0;A;1;202332030256082
202340823402882;0;0;A;1;202340823402882
202366300151445;0;0;A;1;202366300151445
202302472145153;1;2;B;2;202302472145153
202301990194453;1;2;B;2;202301990194453
202301951938813;1;2;B;2;202301951938813
202302300499036;1;2;B;2;202302300499036
202302512149823;1;2;B;2;202302512149823
202302611180922;1;2;B;2;202302611180922
202301913988949;1;2;B;2;202301913988949
202339011750817;1;2;C;2;202339011750817
202337842861660;1;2;C;2;202337842861660
202313221754489;0;0;A;1;202313221754489
202332041322192;3;1;A;7;202332041322192
202332030255212;3;1;A;7;202332030255212
202310612210516;1;1;A;6;202310612210516
202310241881650;1;1;A;6;202310241881650
202310611863606;1;1;A;6;202310611863606
202336731697652;2;0;None;1;202336731697652
202333920204491;1;2;None;1;202333920204491
202332011606918;1;2;None;1;202332011606918
202333591350209;1;2;None;1;202333591350209
202301612735287;1;2;C;8;202301612735287
202329391235658;1;2;B;2;202329391235658
202300022082973;1;1;D;4;202300022082973
202313622401821;0;0;A;1;202313622401821
202366210057936;0;0;A;1;202366210057936
202366210106649;0;0;A;1;202366210106649
202300902966860;2;1;D;3;202300902966860
202300032736920;2;1;D;3;202300032736920
202302472144946;1;0;B;2;202302472144946
202327013210007;1;0;B;2;202327013210007
202302611255044;1;0;B;2;202302611255044
202317091743549;2;2;C;4;202317091743549
202340243344708;2;2;C;4;202340243344708
202302610970292;0;0;A;3;202302610970292
202313223950018;1;1;C;3;202313223950018
202301313332711;0;2;B;2;202301313332711
202302953371609;0;2;B;2;202302953371609
202310622218403;2;1;None;2;202310622218403
202300963007605;1;0;A;2;202300963007605
202339810578775;1;0;None;3;202339810578775
202321251088218;1;0;B;3;202321251088218
202321772292300;3;1;C;4;202321772292300
202310611863645;1;2;A;5;202310611863645
202321291595805;1;1;D;3;202321291595805
202317112966324;1;1;C;1;202317112966324
202310612075552;1;0;B;3;202310612075552
202310592057691;1;0;B;3;202310592057691
202303631880629;1;1;A;4;202303631880629
202339011361517;1;0;B;2;202339011361517
202332540300389;2;0;None;4;202332540300389
202332981344242;1;0;C;2;202332981344242
202302302015723;2;1;B;8;202302302015723
202302612708052;2;2;B;7;202302612708052
202302611282974;1;2;A;2;202302611282974
202302611315497;1;2;A;2;202302611315497
202301313317892;1;2;A;2;202301313317892
202301182257018;1;2;A;2;202301182257018
202303621779323;1;2;A;2;202303621779323
202310592062857;1;0;B;1;202310592062857
202310243936048;1;0;B;1;202310243936048
202310612185553;1;0;B;1;202310612185553
202310612072453;1;0;B;1;202310612072453
202327733127170;1;2;B;4;202327733127170
202327732372061;1;2;B;4;202327732372061
202338810056943;1;2;None;3;202338810056943
202325323019027;2;2;None;4;202325323019027
202360843967929;2;2;None;4;202360843967929
202334270225295;3;2;C;8;202334270225295
202332751539910;1;2;D;5;202332751539910
202332151326993;2;1;A;4;202332151326993
202329373268718;1;1;B;4;202329373268718
202355903642683;1;1;B;4;202355903642683
202359383785612;1;1;B;4;202359383785612
202310542030108;2;1;B;4;202310542030108
202325733037722;2;0;D;5;202325733037722
202331011317179;0;0;A;1;202331011317179
202362974050774;0;0;A;1;202362974050774
202361361536268;0;0;A;1;202361361536268
202362974050870;0;0;A;1;202362974050870
202362664043386;0;0;A;1;202362664043386
202301773853491;1;2;D;4;202301773853491
202313012328498;1;2;D;5;202313012328498
202301202122105;1;2;C;2;202301202122105
202300842637002;1;1;D;2;202300842637002
202310982802443;1;1;D;3;202310982802443
202356222521292;1;1;D;3;202356222521292
202354512534711;1;1;D;3;202354512534711
202327672363324;2;0;C;7;202327672363324
202309420935574;0;0;B;1;202309420935574
202307511837068;0;0;B;1;202307511837068
202308610882314;0;0;B;1;202308610882314
202303510644183;0;0;B;1;202303510644183
202302612313693;0;0;A;1;202302612313693
202302611128436;0;0;A;1;202302611128436
202302611057666;0;0;A;1;202302611057666
202302611010310;0;0;A;1;202302611010310
202330013284908;1;1;B;2;202330013284908
202366400171688;1;1;B;2;202366400171688
202327623068599;1;0;B;2;202327623068599
202327713117719;1;0;B;2;202327713117719
202327702294852;1;0;B;2;202327702294852
202327703113324;1;0;B;2;202327703113324
202329321589932;3;1;D;5;202329321589932
202340102946575;3;1;D;5;202340102946575
202367084061271;3;1;D;5;202367084061271
202343103507585;3;1;D;5;202343103507585
202302242013055;1;0;None;1;202302242013055
202337920538786;1;0;None;1;202337920538786
202365121054834;1;0;None;1;202365121054834
202351440444574;1;0;None;1;202351440444574
202310631821080;1;2;D;2;202310631821080
202317022864091;0;2;A;2;202317022864091
202366210124245;0;2;A;2;202366210124245
202366210058380;0;2;A;2;202366210058380
202366210098248;0;2;A;2;202366210098248
202366280146342;0;2;A;2;202366280146342
202314042499323;2;2;None;3;202314042499323
202314072514859;2;1;None;4;202314072514859
202314032497475;2;1;None;4;202314032497475
202331121319126;2;1;None;3;202331121319126
202367814077526;2;1;None;3;202367814077526
202339012915326;1;0;C;1;202339012915326
202301613694754;0;2;C;3;202301613694754
202339110564971;1;1;None;8;202339110564971
202330011911615;1;1;None;8;202330011911615
202310241961341;0;0;C;1;202310241961341
202310592054748;0;0;C;1;202310592054748
202327013227938;1;1;A;2;202327013227938
202301392169394;1;1;C;8;202301392169394
202302430524252;0;0;C;2;202302430524252
202310591795547;2;1;C;4;202310591795547
202332352896245;1;0;D;1;202332352896245
202305710784874;1;1;D;2;202305710784874
202317092954316;1;1;C;2;202317092954316
202301313334127;1;2;C;3;202301313334127
202300542084475;1;2;C;3;202300542084475
202315052597173;1;0;C;2;202315052597173
202352120394868;1;0;C;2;202352120394868
202351870370282;1;0;C;2;202351870370282
202350021675318;1;0;C;2;202350021675318
202352813093323;1;0;C;2;202352813093323
202339013930228;1;1;B;1;202339013930228
202351923094771;1;1;B;1;202351923094771
202305930797634;1;2;C;1;202305930797634
202303370675017;1;2;C;1;202303370675017
202334430234811;0;2;B;1;202334430234811
202334430234905;0;2;B;1;202334430234905
202317112972384;1;2;C;3;202317112972384
202321982953578;1;0;D;5;202321982953578
202323051634582;1;0;D;5;202323051634582
202322751147660;1;0;D;5;202322751147660
202322993942467;1;0;D;5;202322993942467
202302302662812;1;1;C;4;202302302662812
202302272746564;1;1;C;4;202302272746564
202328522304700;1;2;D;3;202328522304700
202332732228472;0;0;D;3;202332732228472
202327033253935;1;2;B;2;202327033253935
202327012513307;1;2;B;2;202327012513307
202310931697661;2;0;C;2;202310931697661
202311361426757;2;0;C;2;202311361426757
202303510635942;1;0;A;2;202303510635942
202322931152514;2;0;C;2;202322931152514
202310612801140;2;1;A;5;202310612801140
202330013282096;0;2;B;1;202330013282096
202303510600563;0;2;B;1;202303510600563
202322752817253;1;0;A;3;202322752817253
202322651143776;1;0;A;3;202322651143776
202300602051057;0;0;D;1;202300602051057
202310582042523;0;0;D;1;202310582042523
202362174012269;0;0;D;1;202362174012269
202309420930918;0;0;B;2;202309420930918
202303711398064;0;0;B;2;202303711398064
202303510600262;0;0;B;2;202303510600262
202310261969194;1;2;None;4;202310261969194
202310621850703;1;2;None;4;202310621850703
202314012476554;1;2;None;1;202314012476554
202300541295930;1;1;C;1;202300541295930
202301990197016;1;1;C;1;202301990197016
202334072906950;1;1;None;1;202334072906950
202302611356682;2;2;A;6;202302611356682
202310612211125;1;1;A;6;202310612211125
202302611087277;2;0;B;2;202302611087277
202311072262438;2;2;None;5;202311072262438
202310532026158;1;2;B;3;202310532026158
202327013199706;1;2;B;3;202327013199706
202315062598801;1;1;D;1;202315062598801
202300103358502;1;0;C;4;202300103358502
202334221731515;2;1;None;5;202334221731515
202364591041089;2;1;None;5;202364591041089
202310842232381;2;0;D;2;202310842232381
202310911747779;2;0;D;2;202310911747779
202310622056084;2;0;D;2;202310622056084
202301413530097;1;2;B;5;202301413530097
202310892236110;1;2;D;3;202310892236110
202310041507240;1;2;D;3;202310041507240
202310593089208;1;0;A;5;202310593089208
202310021438033;2;2;None;4;202310021438033
202308701646526;1;1;C;3;202308701646526
202309420934675;1;1;C;3;202309420934675
202303510637968;2;0;B;3;202303510637968
202307432962300;2;0;B;3;202307432962300
202309550947514;2;0;B;3;202309550947514
202321961120844;0;0;B;1;202321961120844
202322651143322;0;0;B;1;202322651143322
202320962811461;2;0;C;1;202320962811461
202310321972902;1;2;None;2;202310321972902
202310391974606;1;2;None;2;202310391974606
202303290670553;1;2;C;2;202303290670553
202308890888697;1;2;C;2;202308890888697
202305540777528;1;2;C;2;202305540777528
202327013183592;0;2;B;1;202327013183592
202327033260551;0;2;B;1;202327033260551
202322361134497;2;2;None;6;202322361134497
202303560702102;1;2;D;2;202303560702102
202308610881149;1;2;D;2;202308610881149
202317112968213;1;2;B;0;202317112968213
202317112968852;1;2;B;0;202317112968852
202317033931325;1;2;B;0;202317033931325
202339011365798;2;2;B;8;202339011365798
202303511569561;2;2;B;3;202303511569561
202310592057444;1;1;A;5;202310592057444
202322362814642;2;1;D;6;202322362814642
202334262945766;1;2;D;1;202334262945766
202332330286165;1;2;D;1;202332330286165
202325713035002;2;1;None;3;202325713035002
202301552139116;2;2;C;8;202301552139116
202300531179077;2;2;C;8;202300531179077
202300962086778;2;2;C;8;202300962086778
202307540857156;1;1;D;3;202307540857156
202308790890629;1;2;None;2;202308790890629
202313702407769;2;2;C;7;202313702407769
202301543609911;1;1;D;1;202301543609911
202307680863603;1;2;D;1;202307680863603
202329391230892;1;0;B;2;202329391230892
202317081592904;1;0;B;2;202317081592904
202327613062289;0;1;C;2;202327613062289
202336030522678;3;2;None;8;202336030522678
202302612937086;0;1;A;5;202302612937086
202303711397194;2;1;B;4;202303711397194
202310021437661;2;0;None;2;202310021437661
202305521788314;2;2;D;4;202305521788314
202310662321941;2;2;D;4;202310662321941
202344713536908;2;2;D;4;202344713536908
202346563564578;2;2;D;4;202346563564578
202361581726635;2;2;D;4;202361581726635
202302270444459;1;2;D;2;202302270444459
202300852251214;1;2;D;2;202300852251214
202300842613607;1;2;D;2;202300842613607
202303711398892;1;0;A;1;202303711398892
202303711392835;1;0;A;1;202303711392835
202306161903597;1;0;A;1;202306161903597
202303550685173;1;0;A;1;202303550685173
202310611636564;0;0;B;2;202310611636564
202311032257178;0;0;B;2;202311032257178
202325462195690;1;0;C;2;202325462195690
202324011205722;1;0;C;2;202324011205722
202321251098555;1;0;C;4;202321251098555
202324612989551;3;1;None;8;202324612989551
202338711667705;2;2;C;8;202338711667705
202336191889945;1;1;C;5;202336191889945
202339011371399;1;1;C;5;202339011371399
202336681762687;2;0;B;8;202336681762687
202302432019449;1;2;B;4;202302432019449
202315052597142;1;2;D;4;202315052597142
202324282985924;2;2;D;6;202324282985924
202324081724911;2;2;C;5;202324081724911
202302240308921;2;2;C;5;202302240308921
202324022977951;1;2;D;2;202324022977951
202357212545298;1;2;D;2;202357212545298
202357173704863;1;2;D;2;202357173704863
202356562923664;1;2;D;2;202356562923664
202327623072324;0;0;A;2;202327623072324
202334222908113;2;2;D;3;202334222908113
202334020211045;2;2;D;3;202334020211045
202334412908984;2;2;D;3;202334412908984
202327013230489;0;2;A;5;202327013230489
202312062270151;2;0;None;2;202312062270151
202326011413803;1;2;C;4;202326011413803
202305331907764;1;2;B;3;202305331907764
202328883165142;2;2;None;5;202328883165142
202337320533444;1;1;C;2;202337320533444
202339011372119;1;1;C;2;202339011372119
202327013226575;0;0;A;2;202327013226575
202302302001064;1;2;C;3;202302302001064
202307920869157;2;0;None;3;202307920869157
202306231567350;2;0;None;3;202306231567350
202304091564780;2;0;None;3;202304091564780
202331041319970;2;2;None;5;202331041319970
202322352888272;2;2;None;5;202322352888272
202332961874669;3;1;D;4;202332961874669
202302611274031;0;1;A;3;202302611274031
202302612712213;0;1;A;3;202302612712213
202302300471283;0;1;A;3;202302300471283
202337910547645;1;0;D;3;202337910547645
202310401975180;1;2;B;6;202310401975180
202310581906590;1;2;B;6;202310581906590
202310542033781;1;2;B;6;202310542033781
202310652221651;1;2;B;6;202310652221651
202327032337267;2;1;D;4;202327032337267
202354113811115;2;1;D;4;202354113811115
202339450572780;2;2;C;3;202339450572780
202339551885285;2;2;C;3;202339551885285
202335750519240;2;2;C;3;202335750519240
202338510556743;1;2;A;8;202338510556743
202327013222149;1;2;A;8;202327013222149
202332350287701;1;2;D;8;202332350287701
202334050212354;1;2;D;8;202334050212354
202305640782325;1;1;D;2;202305640782325
202367214069907;1;1;D;2;202367214069907
202322381101273;2;1;D;7;202322381101273
202316302609595;1;0;None;3;202316302609595
202358923750091;1;0;None;3;202358923750091
202302932152402;0;0;A;2;202302932152402
202302300472620;0;0;A;2;202302300472620
202301974085182;0;0;A;2;202301974085182
202329142495890;2;1;D;6;202329142495890
202358223738353;2;1;D;6;202358223738353
202357643729191;2;1;D;6;202357643729191
202358223738594;2;1;D;6;202358223738594
202337820540327;1;2;C;2;202337820540327
202338510553004;1;2;C;2;202338510553004
202339011371964;1;2;C;2;202339011371964
202303333943268;1;1;D;2;202303333943268
202303592775739;1;0;C;2;202303592775739
202304920761138;1;0;C;2;202304920761138
202329391226638;0;0;A;2;202329391226638
202358903773277;0;0;A;2;202358903773277
202355863884390;0;0;A;2;202355863884390
202355863849286;0;0;A;2;202355863849286
202359383951986;0;0;A;2;202359383951986
202300892101902;0;2;C;1;202300892101902
202300963002319;0;2;C;1;202300963002319
202301952153439;0;2;C;1;202301952153439
202302302114459;0;2;C;1;202302302114459
202300531276308;0;2;C;1;202300531276308
202302272269637;0;2;C;1;202302272269637
202337640536674;2;0;None;2;202337640536674
202325001303124;2;2;C;4;202325001303124
202313222379458;1;1;B;3;202313222379458
202313312384528;1;1;B;3;202313312384528
202339470574365;0;0;None;1;202339470574365
202301783913584;0;0;None;1;202301783913584
202325163007851;0;0;None;1;202325163007851
202321962298984;2;0;A;4;202321962298984
202302611123308;0;0;A;2;202302611123308
202302612693623;0;0;A;2;202302612693623
202301980175398;3;2;D;5;202301980175398
202300311987898;1;1;C;4;202300311987898
202302131987776;1;1;C;4;202302131987776
202330013280339;2;2;A;3;202330013280339
202316302606642;1;2;C;5;202316302606642
202329391228905;1;2;C;5;202329391228905
202316302656786;1;2;C;5;202316302656786
202302282747137;1;2;C;5;202302282747137
202313722409946;1;2;None;3;202313722409946
202302933554814;1;2;B;3;202302933554814
202328642362944;2;2;D;4;202328642362944
202310311972135;0;0;C;1;202310311972135
202337871588808;1;2;B;4;202337871588808
202310812801709;2;2;C;8;202310812801709
202323091163553;2;1;D;4;202323091163553
202303600709276;1;2;B;2;202303600709276
202313642403228;1;0;C;4;202313642403228
202338711836784;1;0;C;4;202338711836784
202362191560815;1;0;C;4;202362191560815
202327033253641;1;2;B;4;202327033253641
202302611058701;0;2;A;3;202302611058701
202302611058400;1;2;A;6;202302611058400
202304060742370;1;0;C;4;202304060742370
202302302118830;1;2;C;6;202302302118830
202300622221119;1;2;C;4;202300622221119
202326011415987;2;2;A;5;202326011415987
202332311690180;2;2;A;5;202332311690180
202310952241757;2;2;D;5;202310952241757
202311401429513;2;2;C;3;202311401429513
202313461714057;1;2;B;2;202313461714057
202314042498861;1;0;D;2;202314042498861
202367892329535;1;0;D;2;202367892329535
202301912145688;1;2;C;2;202301912145688
202302430526997;1;2;C;2;202302430526997
202307690864672;1;2;D;1;202307690864672
202308430872900;1;2;D;1;202308430872900
202306940832813;1;2;D;1;202306940832813
202338910561416;1;2;C;5;202338910561416
202302302175066;1;2;C;3;202302302175066
202302300474512;0;2;A;8;202302300474512
202302611067406;0;2;A;8;202302611067406
202302611273370;0;2;A;8;202302611273370
202302611373333;0;2;A;8;202302611373333
202302611104504;1;0;A;1;202302611104504
202302611275892;1;0;A;1;202302611275892
202327663086138;1;1;B;3;202327663086138
202310311202168;2;0;C;7;202310311202168
202310311970726;2;0;C;7;202310311970726
202313222379415;0;0;B;1;202313222379415
202300902975100;1;0;None;1;202300902975100
202301944058703;1;0;None;1;202301944058703
202348062948103;1;0;None;1;202348062948103
202310611823363;2;2;B;3;202310611823363
202310592065596;2;2;B;3;202310592065596
202310611631434;2;2;B;3;202310611631434
202310612079771;2;2;B;3;202310612079771
202305870794922;2;2;D;4;202305870794922
202304041911882;1;0;D;1;202304041911882
202309770963039;1;0;D;1;202309770963039
202304090744369;2;2;None;1;202304090744369
202305930797548;2;2;None;1;202305930797548
202309381637139;2;0;None;4;202309381637139
202303292956753;2;0;None;4;202303292956753
202307130839081;2;0;None;4;202307130839081
202310592067286;0;2;B;2;202310592067286
202302611183300;0;0;B;2;202302611183300
202301153135584;0;0;B;2;202301153135584
202302611323385;0;0;B;2;202302611323385
202334411615009;2;2;D;4;202334411615009
202310081940975;2;0;D;4;202310081940975
202310541863954;2;2;A;3;202310541863954
202310612210554;2;2;A;3;202310612210554
202303510619245;2;1;C;3;202303510619245
202366392627949;2;1;C;3;202366392627949
202333960200779;1;2;None;2;202333960200779
202335610516370;0;0;D;2;202335610516370
202306270815341;0;0;D;2;202306270815341
202309571821278;0;0;D;2;202309571821278
202303510614037;1;2;B;8;202303510614037
202303062881436;1;2;B;8;202303062881436
202326163058894;2;0;D;2;202326163058894
202327013250854;0;0;B;2;202327013250854
202327013202650;0;0;B;2;202327013202650
202327013179559;0;0;B;2;202327013179559
202327013200005;1;0;B;2;202327013200005
202301113057298;1;0;D;2;202301113057298
202301982169561;1;0;D;2;202301982169561
202305730786511;1;0;D;1;202305730786511
202307493940421;1;0;D;1;202307493940421
202309360030566;1;0;D;1;202309360030566
202305430768519;1;0;D;1;202305430768519
202332742228985;2;2;D;5;202332742228985
202328613159033;1;2;C;3;202328613159033
202329391231239;1;0;B;4;202329391231239
202302611259581;3;0;A;1;202302611259581
202302611279986;3;0;A;1;202302611279986
202302610986562;3;0;A;1;202302610986562
202300962006124;3;0;A;1;202300962006124
202320541072357;1;0;None;1;202320541072357
202317082945863;2;1;D;3;202317082945863
202354013798559;2;1;D;3;202354013798559
202354712571364;2;1;D;3;202354712571364
202354953826247;2;1;D;3;202354953826247
202313462395108;1;2;B;3;202313462395108
202338511535144;1;1;B;4;202338511535144
202301952850777;1;2;D;3;202301952850777
202337861540656;2;1;D;2;202337861540656
202342313461886;2;1;D;2;202342313461886
202342542463646;2;1;D;2;202342542463646
202340722456910;2;1;D;2;202340722456910
202343041594649;2;1;D;2;202343041594649
202342853496508;2;1;D;2;202342853496508
202302302663334;2;2;B;8;202302302663334
202300273866347;2;2;B;8;202300273866347
202337840540682;1;2;C;3;202337840540682
202303550687626;1;1;C;1;202303550687626
202317033931313;1;2;B;1;202317033931313
202317082810466;1;2;B;1;202317082810466
202317012827417;1;2;B;1;202317012827417
202317081533322;1;2;B;1;202317081533322
202317023955999;1;2;B;1;202317023955999
202329323267442;0;0;D;2;202329323267442
202344413530511;0;0;D;2;202344413530511
202327623068775;3;1;B;4;202327623068775
202327653079410;3;1;B;4;202327653079410
202311511724601;3;1;B;5;202311511724601
202310241962466;2;2;C;4;202310241962466
202310331973538;1;2;None;2;202310331973538
202322061129506;0;0;B;1;202322061129506
202323062787829;1;1;D;1;202323062787829
202352360389899;1;1;D;1;202352360389899
202324792995565;1;1;D;2;202324792995565
202324032978340;1;1;D;2;202324032978340
202322750825280;1;0;None;1;202322750825280
202329391233675;0;2;B;1;202329391233675
202307680860624;1;0;None;1;202307680860624
202321961120628;0;1;A;1;202321961120628
202358903775650;0;1;A;1;202358903775650
202349463601970;0;1;A;1;202349463601970
202307660859824;2;2;D;3;202307660859824
202309420937855;0;0;B;1;202309420937855
202303510587891;0;0;B;1;202303510587891
202303711397368;0;0;B;1;202303711397368
202330231744681;1;2;B;3;202330231744681
202303510633398;1;2;B;3;202303510633398
202301363431612;3;2;D;8;202301363431612
202302611363376;1;2;A;7;202302611363376
202302611315522;1;2;A;7;202302611315522
202301413514526;1;2;A;7;202301413514526
202302611326198;1;2;A;7;202302611326198
202302611004284;1;2;A;7;202302611004284
202302611057567;1;2;A;7;202302611057567
202325031544076;1;1;C;5;202325031544076
202327013210226;2;1;B;4;202327013210226
202315022595966;2;2;C;8;202315022595966
202303510638196;2;2;C;8;202303510638196
202312022264163;1;2;B;2;202312022264163
202309790956460;1;2;B;2;202309790956460
202316302606980;2;1;C;4;202316302606980
202326011410302;1;1;C;2;202326011410302
202313492398968;2;2;D;4;202313492398968
202325813047586;0;0;B;1;202325813047586
202351130345294;0;0;B;1;202351130345294
202352420409688;0;0;B;1;202352420409688
202350020323024;0;0;B;1;202350020323024
202302611227980;0;1;A;4;202302611227980
202302611326281;0;1;A;4;202302611326281
202321961193553;1;0;B;4;202321961193553
202316312653518;1;1;C;3;202316312653518
202310521870758;1;1;C;3;202310521870758
202327013223857;0;2;B;1;202327013223857
202310612176291;1;1;A;1;202310612176291
202310592064713;1;1;A;1;202310592064713
202329373271517;2;1;B;3;202329373271517
202307850867261;2;0;D;3;202307850867261
202312102273476;2;2;None;1;202312102273476
202332541515514;2;2;None;1;202332541515514
202337812763156;1;2;B;2;202337812763156
202331013959616;1;2;B;2;202331013959616
202362661580880;1;2;B;2;202362661580880
202351180353200;1;2;B;2;202351180353200
202328612370454;2;0;C;3;202328612370454
202339011371447;1;0;C;2;202339011371447
202310612314700;1;0;C;2;202310612314700
202327850820761;1;0;C;2;202327850820761
202340493357251;1;0;C;2;202340493357251
202340053319448;1;0;C;2;202340053319448
202340031212253;1;0;C;2;202340031212253
202341473430608;1;0;C;2;202341473430608
202340473380678;1;0;C;2;202340473380678
202362661692025;1;0;C;2;202362661692025
202340413366973;1;0;C;2;202340413366973
202363004055104;1;0;C;2;202363004055104
202340453376201;1;0;C;2;202340453376201
202342892467152;1;0;C;2;202342892467152
202301572149398;1;0;B;2;202301572149398
202321251089217;1;0;B;2;202321251089217
202327013226114;0;2;A;0;202327013226114
202327013242060;0;2;A;0;202327013242060
202330333297176;1;0;D;3;202330333297176
202302611284592;0;2;A;3;202302611284592
202300102737938;2;2;C;8;202300102737938
202320381076165;2;2;None;3;202320381076165
202310622801335;2;2;C;8;202310622801335
202310822230000;2;2;C;8;202310822230000
202300641988038;1;2;D;3;202300641988038
202301383456672;1;2;D;3;202301383456672
202329323266766;1;2;D;2;202329323266766
202321401101174;0;0;None;0;202321401101174
202337460536588;0;0;None;0;202337460536588
202355013828966;0;0;None;0;202355013828966
202337140529793;2;2;D;6;202337140529793
202301352879054;2;2;C;8;202301352879054
202316312673065;1;1;D;2;202316312673065
202305641939915;1;1;D;2;202305641939915
202332031835060;1;2;A;3;202332031835060
202332151327320;1;2;A;3;202332151327320
202304180749443;2;1;None;6;202304180749443
202330243293500;1;2;B;3;202330243293500
202317032858093;1;2;B;3;202317032858093
202301980024189;1;2;C;4;202301980024189
202301363439142;1;2;C;4;202301363439142
202332121325943;1;2;None;0;202332121325943
202332761336605;1;2;None;0;202332761336605
202332370291696;1;2;None;0;202332370291696
202330053286936;3;2;D;4;202330053286936
202332141922960;1;0;None;3;202332141922960
202325503031037;1;2;C;2;202325503031037
202314031467884;2;1;D;3;202314031467884
202314072512006;2;1;D;3;202314072512006
202310582043669;1;2;D;2;202310582043669
202317112972605;2;2;C;4;202317112972605
202317111485565;2;2;C;4;202317111485565
202310692225386;1;2;None;3;202310692225386
202316302607081;1;0;C;3;202316302607081
202344013520207;1;0;C;3;202344013520207
202302232178791;2;2;None;4;202302232178791
202309810959501;1;2;D;1;202309810959501
202329640061266;2;2;D;2;202329640061266
202324302986839;2;2;D;5;202324302986839
202324222982656;2;2;D;5;202324222982656
202339870581495;1;1;D;3;202339870581495
202333791479447;0;0;A;1;202333791479447
202366310160015;0;0;A;1;202366310160015
202301413515350;1;2;B;3;202301413515350
202337870542875;1;2;B;5;202337870542875
202338510553728;1;2;B;5;202338510553728
202327652350364;1;0;C;3;202327652350364
202302611095310;0;0;B;1;202302611095310
202300932992855;2;0;C;8;202300932992855
202301992744124;2;0;C;8;202301992744124
202338610557932;1;0;D;1;202338610557932
202302611314034;2;2;A;7;202302611314034
202313221481661;0;0;A;1;202313221481661
202358843754505;0;0;A;1;202358843754505
202356353677550;0;0;A;1;202356353677550
202358903773622;0;0;A;1;202358903773622
202355903640567;0;0;A;1;202355903640567
202313722410956;1;2;D;5;202313722410956
202329202495728;2;1;None;2;202329202495728
202358033734197;2;1;None;2;202358033734197
202325341834273;1;0;C;2;202325341834273
202327013230539;0;0;A;0;202327013230539
202327013204641;0;0;A;0;202327013204641
202309550946458;1;2;D;3;202309550946458
202302611185781;1;0;A;2;202302611185781
202300962681565;1;0;B;2;202300962681565
202301990194297;1;0;B;2;202301990194297
202301613723928;0;0;B;1;202301613723928
202302612695708;0;0;B;1;202302612695708
202310021638319;1;0;D;1;202310021638319
202300622142668;1;2;B;2;202300622142668
202301562091358;1;2;B;2;202301562091358
202306270817626;2;2;B;8;202306270817626
202303510645199;2;2;B;8;202303510645199
202310632220153;0;0;C;1;202310632220153
202351890431708;0;0;C;1;202351890431708
202352271597069;0;0;C;1;202352271597069
202351130443218;0;0;C;1;202351130443218
202327033254786;1;1;B;5;202327033254786
202327013202789;1;1;B;5;202327013202789
202328313150368;2;2;C;5;202328313150368
202316302659309;1;2;D;4;202316302659309
202313012331510;1;2;D;5;202313012331510
202321211084972;3;1;None;5;202321211084972
202321531097975;3;1;None;5;202321531097975
202320541913245;2;0;None;1;202320541913245
202302300506311;2;2;B;4;202302300506311
202302302169934;1;0;C;0;202302302169934
202300962681675;1;0;C;0;202300962681675
202303860729352;1;0;D;2;202303860729352
202325813043258;2;1;C;3;202325813043258
202307030837694;2;1;C;3;202307030837694
202305840793647;2;1;C;3;202305840793647
202324732992640;2;1;C;3;202324732992640
202309420936473;2;1;C;3;202309420936473
202327713118454;1;2;A;2;202327713118454
